"AE","Count","Frequency","PRR","Drug","fill","id"
"Blood pressure increased",121,0.0043364512776404,1.59982123904939,"METHOTREXATE","#FF8600",1469
"Cataract",60,0.00215030641866466,2.14573792253612,"METHOTREXATE","red",1470
"Chest pain",57,0.00204279109773143,0.675189540717731,"METHOTREXATE","#FFFFC9",1471
"Chills",54,0.00193527577679819,1.08559447323767,"METHOTREXATE","#FFFF43",1472
"Chronic obstructive pulmonary disease",21,0.000752607246532631,0.796605203741533,"METHOTREXATE","#FFFFAE",1473
"Confusional state",31,0.00111099164964341,0.3673449061508,"METHOTREXATE","white",1474
"Constipation",42,0.00150521449306526,0.404197143547501,"METHOTREXATE","white",1475
"Contusion",60,0.00215030641866466,1.20621608137519,"METHOTREXATE","#FFFF0D",1476
"Cough",148,0.00530408916603949,1.1303698001318,"METHOTREXATE","#FFFF28",1477
"Death",64,0.00229366017990897,0.141746668629897,"METHOTREXATE","white",1478
"Decreased appetite",76,0.0027237214636419,0.598388885439649,"METHOTREXATE","#FFFFE4",1479
"Dehydration",32,0.00114683008995449,0.499096750263907,"METHOTREXATE","white",1480
"Depression",71,0.00254452926208651,0.68287315986295,"METHOTREXATE","#FFFFC9",1481
"Diabetes mellitus",41,0.00146937605275418,1.30382488436738,"METHOTREXATE","#FFF100",1482
"Diarrhoea",243,0.00870874099559187,0.746457397124043,"METHOTREXATE","#FFFFAE",1483
"Dizziness",138,0.00494570476292872,0.559732780633053,"METHOTREXATE","#FFFFFF",1484
"Drug dose omission",112,0.0040139053148407,0.485483786255213,"METHOTREXATE","white",1485
"Drug hypersensitivity",100,0.00358384403110777,0.594814413844714,"METHOTREXATE","#FFFFE4",1486
"Drug ineffective",896,0.0321112425187256,1.60395115180318,"METHOTREXATE","#FF8600",1487
"Dry mouth",23,0.000824284127154786,0.596805201500171,"METHOTREXATE","#FFFFE4",1488
"Dysgeusia",14,0.000501738164355087,0.328496991233622,"METHOTREXATE","white",1489
"Dyspepsia",45,0.00161272981399849,1.01911113485058,"METHOTREXATE","#FFFF5D",1490
"Dysphagia",31,0.00111099164964341,0.687397670591163,"METHOTREXATE","#FFFFC9",1491
"Dysphonia",23,0.000824284127154786,0.778000835925914,"METHOTREXATE","#FFFFAE",1492
"Dyspnoea",144,0.00516073540479518,0.527650180951154,"METHOTREXATE","#FFFFFF",1493
"Fall",154,0.00551911980790596,0.85653483243984,"METHOTREXATE","#FFFF93",1494
"Fatigue",353,0.0126509694298104,0.8969033950108,"METHOTREXATE","#FFFF78",1495
"Feeling abnormal",53,0.00189943733648712,0.411401469410974,"METHOTREXATE","white",1496
"Gait disturbance",121,0.0043364512776404,1.22827944762951,"METHOTREXATE","#FFFF0D",1497
"Gastrooesophageal reflux disease",21,0.000752607246532631,0.600133068289585,"METHOTREXATE","#FFFFE4",1498
"Headache",309,0.011074078056123,0.965298070416211,"METHOTREXATE","#FFFF5D",1499
"Heart rate increased",40,0.00143353761244311,0.926958782535602,"METHOTREXATE","#FFFF78",1500
"Hyperhidrosis",27,0.000967637888399097,0.404482190898381,"METHOTREXATE","white",1501
"Hypersensitivity",73,0.00261620614270867,0.898450055977318,"METHOTREXATE","#FFFF78",1502
"Hypertension",107,0.00383471311328531,1.08134166571956,"METHOTREXATE","#FFFF43",1503
"Hypoaesthesia",73,0.00261620614270867,0.997464491820445,"METHOTREXATE","#FFFF5D",1504
"Hypotension",84,0.00301042898613052,0.921057634057657,"METHOTREXATE","#FFFF78",1505
"Infection",141,0.00505322008386195,2.24082461301858,"METHOTREXATE","red",1506
"Influenza",94,0.0033688133892413,2.35659761295686,"METHOTREXATE","red",1507
"Insomnia",74,0.00265204458301975,0.518687066228539,"METHOTREXATE","#FFFFFF",1508
"Joint swelling",262,0.00938967136150235,5.36531011260364,"METHOTREXATE","red",1509
"Loss of consciousness",30,0.00107515320933233,0.539461763256117,"METHOTREXATE","#FFFFFF",1510
"Malaise",231,0.00827867971185894,0.859886925534085,"METHOTREXATE","#FFFF93",1511
"Memory impairment",63,0.00225782173959789,0.842402481505944,"METHOTREXATE","#FFFF93",1512
"Muscle spasms",58,0.0020786295380425,0.639047051410912,"METHOTREXATE","#FFFFE4",1513
"Muscular weakness",47,0.00168440669462065,0.833862908148153,"METHOTREXATE","#FFFF93",1514
"Musculoskeletal pain",104,0.00372719779235208,2.92229069450157,"METHOTREXATE","red",1515
"Myalgia",57,0.00204279109773143,0.676195035193855,"METHOTREXATE","#FFFFC9",1516
"Nasal congestion",31,0.00111099164964341,1.34028555310651,"METHOTREXATE","#FFD600",1517
"Nasopharyngitis",186,0.00666594989786044,1.95086988671396,"METHOTREXATE","#FF0000",1518
"Nausea",337,0.0120775543848332,0.884242271610332,"METHOTREXATE","#FFFF78",1519
"Neuropathy peripheral",31,0.00111099164964341,0.621642827337634,"METHOTREXATE","#FFFFE4",1520
"Off label use",238,0.00852954879403648,0.618823463045238,"METHOTREXATE","#FFFFE4",1521
"Oropharyngeal pain",83,0.00297459054581945,1.94179829399551,"METHOTREXATE","#FF0000",1522
"Pain",467,0.0167365516252733,1.82114615174297,"METHOTREXATE","#FF3500",1523
"Pain in extremity",280,0.0100347632871017,1.7737531375557,"METHOTREXATE","#FF3500",1524
"Palpitations",18,0.000645091925599398,0.344271156478934,"METHOTREXATE","white",1525
"Paraesthesia",50,0.00179192201555388,0.598051954760911,"METHOTREXATE","#FFFFE4",1526
"Peripheral swelling",223,0.00799197218937032,2.33510299617958,"METHOTREXATE","red",1527
"Pneumonia",221,0.00792029530874816,1.36684588530185,"METHOTREXATE","#FFD600",1528
"Product use issue",176,0.00630756549474967,0.624440556100701,"METHOTREXATE","#FFFFE4",1529
"Pruritus",96,0.00344049026986346,0.685558938226689,"METHOTREXATE","#FFFFC9",1530
"Pyrexia",167,0.00598501953194997,1.04729831942402,"METHOTREXATE","#FFFF43",1531
"Rash",164,0.00587750421101674,0.866765655422866,"METHOTREXATE","#FFFF93",1532
"Renal disorder",11,0.000394222843421854,0.421281598132542,"METHOTREXATE","white",1533
"Rhinorrhoea",40,0.00143353761244311,1.6032305987251,"METHOTREXATE","#FF8600",1534
"Somnolence",48,0.00172024513493173,0.482791032570626,"METHOTREXATE","white",1535
"Swelling",89,0.00318962118768591,1.9122822153202,"METHOTREXATE","#FF1A00",1536
"Syncope",24,0.000860122567465864,0.526318648032947,"METHOTREXATE","#FFFFFF",1537
"Tremor",31,0.00111099164964341,0.391204139659208,"METHOTREXATE","white",1538
"Unevaluable event",30,0.00107515320933233,0.45825802708046,"METHOTREXATE","white",1539
"Upper respiratory tract infection",39,0.00139769917213203,1.6703012336516,"METHOTREXATE","#FF6B00",1540
"Urinary tract infection",137,0.00490986632261764,1.65105768400288,"METHOTREXATE","#FF6B00",1541
"Urticaria",42,0.00150521449306526,0.611652990075766,"METHOTREXATE","#FFFFE4",1542
"Vision blurred",40,0.00143353761244311,0.548201430531808,"METHOTREXATE","#FFFFFF",1543
"Visual impairment",30,0.00107515320933233,0.579349239084751,"METHOTREXATE","#FFFFE4",1544
"Vomiting",180,0.00645091925599398,0.812516994891492,"METHOTREXATE","#FFFF93",1545
"Weight decreased",194,0.00695265742034907,1.4007832270642,"METHOTREXATE","#FFBB00",1546
"Weight increased",125,0.00447980503888471,1.24236619423196,"METHOTREXATE","#FFFF0D",1547
"Abdominal discomfort",63,0.00374710045797894,1.2638173814055,"SODIUM OXYBATE","#FFF100",1548
"Abdominal distension",12,0.000713733420567418,0.424653459348664,"SODIUM OXYBATE","white",1549
"Abdominal pain",19,0.00113007791589841,0.296413971345572,"SODIUM OXYBATE","white",1550
"Abdominal pain upper",36,0.00214120026170225,0.665573912977757,"SODIUM OXYBATE","#FFFFC9",1551
"Alopecia",33,0.0019627669065604,0.484606933896037,"SODIUM OXYBATE","white",1552
"Anxiety",348,0.0206982691964551,4.7135137454696,"SODIUM OXYBATE","red",1553
"Arthralgia",57,0.00339023374769524,0.460035913321376,"SODIUM OXYBATE","white",1554
"Arthropathy",20,0.0011895557009457,1.22101992397288,"SODIUM OXYBATE","#FFFF0D",1555
"Asthenia",55,0.00327127817760067,0.508775881416998,"SODIUM OXYBATE","#FFFFFF",1556
"Back pain",91,0.00541247843930292,1.28319643234795,"SODIUM OXYBATE","#FFF100",1557
"Balance disorder",24,0.00142746684113484,0.970544839870888,"SODIUM OXYBATE","#FFFF5D",1558
"Blood glucose increased",10,0.000594777850472848,0.197425234757414,"SODIUM OXYBATE","white",1559
"Blood pressure increased",99,0.0058883007196812,2.17953562621499,"SODIUM OXYBATE","red",1560
"Cataract",15,0.000892166775709273,0.858040443368761,"SODIUM OXYBATE","#FFFF93",1561
"Chest pain",29,0.00172485576637126,0.571269310640217,"SODIUM OXYBATE","#FFFFFF",1562
"Chills",16,0.000951644560756557,0.527829684941079,"SODIUM OXYBATE","#FFFFFF",1563
"Chronic obstructive pulmonary disease",12,0.000713733420567418,0.75677347938107,"SODIUM OXYBATE","#FFFFAE",1564
"Confusional state",55,0.00327127817760067,1.10498866853343,"SODIUM OXYBATE","#FFFF28",1565
"Constipation",58,0.00344971153274252,0.942464331605529,"SODIUM OXYBATE","#FFFF78",1566
"Contusion",33,0.0019627669065604,1.09607746959364,"SODIUM OXYBATE","#FFFF43",1567
"Cough",65,0.00386605602807351,0.817911172339293,"SODIUM OXYBATE","#FFFF93",1568
"Death",15,0.000892166775709273,0.055633544956578,"SODIUM OXYBATE","white",1569
"Decreased appetite",73,0.00434187830845179,0.965073043860094,"SODIUM OXYBATE","#FFFF5D",1570
"Dehydration",36,0.00214120026170225,0.94531733790269,"SODIUM OXYBATE","#FFFF78",1571
"Depression",272,0.0161779575328615,4.67973934357625,"SODIUM OXYBATE","red",1572
"Diabetes mellitus",17,0.00101112234580384,0.887143569518111,"SODIUM OXYBATE","#FFFF78",1573
"Diarrhoea",89,0.00529352286920835,0.452665850317541,"SODIUM OXYBATE","white",1574
"Dizziness",267,0.0158805686076251,1.85008932559574,"SODIUM OXYBATE","#FF1A00",1575
"Drug dose omission",66,0.0039255338131208,0.477727965657686,"SODIUM OXYBATE","white",1576
"Drug hypersensitivity",32,0.00190328912151311,0.315822148814515,"SODIUM OXYBATE","white",1577
"Drug ineffective",294,0.0174864688039017,0.855410648726548,"SODIUM OXYBATE","#FFFF93",1578
"Dry mouth",44,0.00261702254208053,1.95181097043353,"SODIUM OXYBATE","#FF0000",1579
"Dysgeusia",35,0.00208172247665497,1.40161580278038,"SODIUM OXYBATE","#FFBB00",1580
"Dyspepsia",34,0.00202224469160768,1.28379309213763,"SODIUM OXYBATE","#FFF100",1581
"Dysphagia",14,0.000832688990661988,0.515532414942881,"SODIUM OXYBATE","#FFFFFF",1582
"Dysphonia",14,0.000832688990661988,0.788206236936855,"SODIUM OXYBATE","#FFFFAE",1583
"Dyspnoea",97,0.00576934514958663,0.594023469704042,"SODIUM OXYBATE","#FFFFE4",1584
"Fall",175,0.0104086123832748,1.64152096033407,"SODIUM OXYBATE","#FF6B00",1585
"Fatigue",307,0.0182596800095164,1.30589569917587,"SODIUM OXYBATE","#FFF100",1586
"Feeling abnormal",296,0.0176054243739963,4.10366395784525,"SODIUM OXYBATE","red",1587
"Gait disturbance",38,0.00226015583179682,0.631466635417755,"SODIUM OXYBATE","#FFFFE4",1588
"Gastrooesophageal reflux disease",50,0.00297388925236424,2.46508856658428,"SODIUM OXYBATE","red",1589
"Headache",284,0.0168916909534289,1.4871246475505,"SODIUM OXYBATE","#FFA100",1590
"Heart rate increased",34,0.00202224469160768,1.31818870720577,"SODIUM OXYBATE","#FFF100",1591
"Hyperhidrosis",76,0.00452031166359365,1.95821511002503,"SODIUM OXYBATE","#FF0000",1592
"Hypersensitivity",114,0.00678046749539047,2.39550882964993,"SODIUM OXYBATE","red",1593
"Hypertension",196,0.0116576458692678,3.42499276715969,"SODIUM OXYBATE","red",1594
"Hypoaesthesia",47,0.00279545589722239,1.06720144712125,"SODIUM OXYBATE","#FFFF43",1595
"Hypotension",37,0.00220067804674954,0.670858034422552,"SODIUM OXYBATE","#FFFFC9",1596
"Infection",18,0.00107060013085113,0.452890519732985,"SODIUM OXYBATE","white",1597
"Influenza",19,0.00113007791589841,0.755789561410106,"SODIUM OXYBATE","#FFFFAE",1598
"Insomnia",281,0.016713257598287,3.46744050477188,"SODIUM OXYBATE","red",1599
"Joint swelling",17,0.00101112234580384,0.505391061813205,"SODIUM OXYBATE","#FFFFFF",1600
"Loss of consciousness",27,0.00160590019627669,0.814437486753627,"SODIUM OXYBATE","#FFFF93",1601
"Malaise",206,0.0122524237197407,1.2847519016004,"SODIUM OXYBATE","#FFF100",1602
"Memory impairment",139,0.00826741212157259,3.22596427811152,"SODIUM OXYBATE","red",1603
"Muscle spasms",75,0.00446083387854636,1.39674061737941,"SODIUM OXYBATE","#FFD600",1604
"Muscular weakness",22,0.00130851127104027,0.646852235396285,"SODIUM OXYBATE","#FFFFE4",1605
"Musculoskeletal pain",13,0.000773211205614703,0.568197883804685,"SODIUM OXYBATE","#FFFFFF",1606
"Myalgia",34,0.00202224469160768,0.671989149003752,"SODIUM OXYBATE","#FFFFC9",1607
"Nasal congestion",28,0.00166537798132398,2.0259030576404,"SODIUM OXYBATE","red",1608
"Nasopharyngitis",135,0.00802950098138345,2.33995878761361,"SODIUM OXYBATE","red",1609
"Nausea",385,0.0228989472432047,1.7041636583574,"SODIUM OXYBATE","#FF5000",1610
"Neuropathy peripheral",25,0.00148694462618212,0.839211969689822,"SODIUM OXYBATE","#FFFF93",1611
"Off label use",56,0.00333075596264795,0.241081975179529,"SODIUM OXYBATE","white",1612
"Oropharyngeal pain",23,0.00136798905608755,0.866005375754462,"SODIUM OXYBATE","#FFFF93",1613
"Pain",167,0.00993279010289657,1.05553864387406,"SODIUM OXYBATE","#FFFF43",1614
"Pain in extremity",56,0.00333075596264795,0.570676917645184,"SODIUM OXYBATE","#FFFFFF",1615
"Palpitations",48,0.00285493368226967,1.57090631783503,"SODIUM OXYBATE","#FF8600",1616
"Paraesthesia",62,0.00368762267293166,1.25172958797325,"SODIUM OXYBATE","#FFF100",1617
"Peripheral swelling",34,0.00202224469160768,0.563248330647018,"SODIUM OXYBATE","#FFFFFF",1618
"Pneumonia",24,0.00142746684113484,0.240232074778287,"SODIUM OXYBATE","white",1619
"Product use issue",55,0.00327127817760067,0.323532718264292,"SODIUM OXYBATE","white",1620
"Pruritus",26,0.00154642241122941,0.307167876284527,"SODIUM OXYBATE","white",1621
"Pyrexia",21,0.00124903348599298,0.215109278169203,"SODIUM OXYBATE","white",1622
"Rash",31,0.00184381133646583,0.269359531589181,"SODIUM OXYBATE","white",1623
"Renal disorder",12,0.000713733420567418,0.773165684710623,"SODIUM OXYBATE","#FFFFAE",1624
"Rhinorrhoea",11,0.000654255635520133,0.714756019815919,"SODIUM OXYBATE","#FFFFC9",1625
"Somnolence",323,0.019211324570273,5.97786959702248,"SODIUM OXYBATE","red",1626
"Swelling",24,0.00142746684113484,0.830104242886987,"SODIUM OXYBATE","#FFFF93",1627
"Syncope",11,0.000654255635520133,0.401745539105264,"SODIUM OXYBATE","white",1628
"Tremor",126,0.00749420091595789,2.77623752343315,"SODIUM OXYBATE","red",1629
"Unevaluable event",366,0.0217688693273063,11.1978690639046,"SODIUM OXYBATE","red",1630
"Upper respiratory tract infection",12,0.000713733420567418,0.833334220485769,"SODIUM OXYBATE","#FFFF93",1631
"Urinary tract infection",26,0.00154642241122941,0.505293943855346,"SODIUM OXYBATE","#FFFFFF",1632
"Urticaria",21,0.00124903348599298,0.508997825708657,"SODIUM OXYBATE","#FFFFFF",1633
"Vision blurred",30,0.00178433355141855,0.687902231257525,"SODIUM OXYBATE","#FFFFC9",1634
"Visual impairment",15,0.000892166775709273,0.482357870866763,"SODIUM OXYBATE","white",1635
"Vomiting",163,0.00969487896270743,1.23336644397857,"SODIUM OXYBATE","#FFFF0D",1636
"Weight decreased",232,0.0137988461309701,2.83924111784249,"SODIUM OXYBATE","red",1637
"Weight increased",80,0.00475822280378279,1.31754472263822,"SODIUM OXYBATE","#FFF100",1638
"Abdominal discomfort",91,0.00344919076678164,1.16317395874534,"LEVOTHYROXINE SODIUM","#FFFF28",1639
"Abdominal distension",41,0.00155403100481371,0.932656315178043,"LEVOTHYROXINE SODIUM","#FFFF78",1640
"Abdominal pain",134,0.00507902816207406,1.36373820165919,"LEVOTHYROXINE SODIUM","#FFD600",1641
"Abdominal pain upper",106,0.00401773869537202,1.26620897418369,"LEVOTHYROXINE SODIUM","#FFF100",1642
"Alopecia",105,0.00397983550013266,0.991759639612941,"LEVOTHYROXINE SODIUM","#FFFF5D",1643
"Anxiety",145,0.00549596330970701,1.17777991208721,"LEVOTHYROXINE SODIUM","#FFFF0D",1644
"Arthralgia",229,0.00867983170981314,1.19630029034598,"LEVOTHYROXINE SODIUM","#FFFF0D",1645
"Arthropathy",44,0.00166774059053178,1.7413069155024,"LEVOTHYROXINE SODIUM","#FF5000",1646
"Asthenia",233,0.00883144449077057,1.40205399509475,"LEVOTHYROXINE SODIUM","#FFBB00",1647
"Back pain",129,0.00488951218587727,1.158481396534,"LEVOTHYROXINE SODIUM","#FFFF28",1648
"Balance disorder",65,0.00246370769055831,1.71024519822204,"LEVOTHYROXINE SODIUM","#FF5000",1649
"Blood glucose increased",64,0.00242580449531896,0.812824296558478,"LEVOTHYROXINE SODIUM","#FFFF93",1650
"Blood pressure increased",134,0.00507902816207406,1.88715878802818,"LEVOTHYROXINE SODIUM","#FF1A00",1651
"Cataract",42,0.00159193420005306,1.55975751462119,"LEVOTHYROXINE SODIUM","#FF8600",1652
"Chest pain",90,0.00341128757154228,1.14346436431313,"LEVOTHYROXINE SODIUM","#FFFF28",1653
"Chills",53,0.00200886934768601,1.12809160184209,"LEVOTHYROXINE SODIUM","#FFFF28",1654
"Chronic obstructive pulmonary disease",27,0.00102338627146268,1.09287223596402,"LEVOTHYROXINE SODIUM","#FFFF43",1655
"Confusional state",81,0.00307015881438805,1.0361372998795,"LEVOTHYROXINE SODIUM","#FFFF43",1656
"Constipation",135,0.00511693135731342,1.41618310253884,"LEVOTHYROXINE SODIUM","#FFBB00",1657
"Contusion",66,0.00250161088579767,1.41102102494321,"LEVOTHYROXINE SODIUM","#FFBB00",1658
"Cough",170,0.00644354319069098,1.38284181717965,"LEVOTHYROXINE SODIUM","#FFD600",1659
"Death",106,0.00401773869537202,0.2494462573052,"LEVOTHYROXINE SODIUM","white",1660
"Decreased appetite",155,0.00587499526210059,1.31865660415798,"LEVOTHYROXINE SODIUM","#FFF100",1661
"Dehydration",83,0.00314596520486677,1.40656704443518,"LEVOTHYROXINE SODIUM","#FFBB00",1662
"Depression",132,0.00500322177159535,1.37023505435752,"LEVOTHYROXINE SODIUM","#FFD600",1663
"Diabetes mellitus",40,0.00151612780957435,1.34626556595989,"LEVOTHYROXINE SODIUM","#FFD600",1664
"Diarrhoea",365,0.0138346662623659,1.20198295866278,"LEVOTHYROXINE SODIUM","#FFFF0D",1665
"Dizziness",283,0.0107266042527385,1.23893183319981,"LEVOTHYROXINE SODIUM","#FFFF0D",1666
"Drug dose omission",129,0.00488951218587727,0.59377305284583,"LEVOTHYROXINE SODIUM","#FFFFE4",1667
"Drug hypersensitivity",74,0.00280483644771254,0.464065218450098,"LEVOTHYROXINE SODIUM","white",1668
"Drug ineffective",355,0.0134556343099723,0.65339682779498,"LEVOTHYROXINE SODIUM","#FFFFC9",1669
"Dry mouth",67,0.00253951408103703,1.91027010764507,"LEVOTHYROXINE SODIUM","#FF1A00",1670
"Dysgeusia",50,0.00189515976196793,1.27676282399562,"LEVOTHYROXINE SODIUM","#FFF100",1671
"Dyspepsia",65,0.00246370769055831,1.58200763469278,"LEVOTHYROXINE SODIUM","#FF8600",1672
"Dysphagia",40,0.00151612780957435,0.945591290376591,"LEVOTHYROXINE SODIUM","#FFFF78",1673
"Dysphonia",48,0.00181935337148922,1.76702860980297,"LEVOTHYROXINE SODIUM","#FF5000",1674
"Dyspnoea",300,0.0113709585718076,1.18586448711163,"LEVOTHYROXINE SODIUM","#FFFF0D",1675
"Fall",241,0.00913467005268544,1.44196805831497,"LEVOTHYROXINE SODIUM","#FFBB00",1676
"Fatigue",467,0.0177007921767805,1.26859285700728,"LEVOTHYROXINE SODIUM","#FFF100",1677
"Feeling abnormal",162,0.00614031762877611,1.3685517189099,"LEVOTHYROXINE SODIUM","#FFD600",1678
"Gait disturbance",114,0.00432096425728689,1.22325728975672,"LEVOTHYROXINE SODIUM","#FFFF0D",1679
"Gastrooesophageal reflux disease",65,0.00246370769055831,2.04878112914928,"LEVOTHYROXINE SODIUM","red",1680
"Headache",307,0.0116362809384831,1.01583865745916,"LEVOTHYROXINE SODIUM","#FFFF5D",1681
"Heart rate increased",59,0.00223628851912216,1.46880452427744,"LEVOTHYROXINE SODIUM","#FFBB00",1682
"Hyperhidrosis",70,0.00265322366675511,1.13389281893047,"LEVOTHYROXINE SODIUM","#FFFF28",1683
"Hypersensitivity",83,0.00314596520486677,1.08642169543035,"LEVOTHYROXINE SODIUM","#FFFF43",1684
"Hypertension",124,0.00469999620968048,1.3348034197191,"LEVOTHYROXINE SODIUM","#FFD600",1685
"Hypoaesthesia",90,0.00341128757154228,1.31239084923542,"LEVOTHYROXINE SODIUM","#FFF100",1686
"Hypotension",98,0.00371451313345715,1.14393004443691,"LEVOTHYROXINE SODIUM","#FFFF28",1687
"Infection",64,0.00242580449531896,1.03769787716255,"LEVOTHYROXINE SODIUM","#FFFF43",1688
"Influenza",50,0.00189515976196793,1.28355928009294,"LEVOTHYROXINE SODIUM","#FFF100",1689
"Insomnia",177,0.00670886555736649,1.34483385207307,"LEVOTHYROXINE SODIUM","#FFD600",1690
"Joint swelling",72,0.00272903005723382,1.39206635325544,"LEVOTHYROXINE SODIUM","#FFD600",1691
"Loss of consciousness",41,0.00155403100481371,0.785952283772979,"LEVOTHYROXINE SODIUM","#FFFFAE",1692
"Malaise",239,0.00905886366220672,0.943413069092632,"LEVOTHYROXINE SODIUM","#FFFF78",1693
"Memory impairment",87,0.00329757798582421,1.24498176718129,"LEVOTHYROXINE SODIUM","#FFFF0D",1694
"Muscle spasms",118,0.00447257703824432,1.40656704443518,"LEVOTHYROXINE SODIUM","#FFBB00",1695
"Muscular weakness",90,0.00341128757154228,1.73313452138048,"LEVOTHYROXINE SODIUM","#FF5000",1696
"Musculoskeletal pain",40,0.00151612780957435,1.1271321891968,"LEVOTHYROXINE SODIUM","#FFFF28",1697
"Myalgia",93,0.00352499715726036,1.18470099742616,"LEVOTHYROXINE SODIUM","#FFFF0D",1698
"Nasal congestion",42,0.00159193420005306,1.95291953276951,"LEVOTHYROXINE SODIUM","#FF0000",1699
"Nasopharyngitis",134,0.00507902816207406,1.4639222054704,"LEVOTHYROXINE SODIUM","#FFBB00",1700
"Nausea",403,0.0152749876814615,1.12637162227,"LEVOTHYROXINE SODIUM","#FFFF28",1701
"Neuropathy peripheral",48,0.00181935337148922,1.03076668905173,"LEVOTHYROXINE SODIUM","#FFFF43",1702
"Off label use",198,0.00750483265739302,0.54363616064709,"LEVOTHYROXINE SODIUM","#FFFFFF",1703
"Oropharyngeal pain",60,0.00227419171436152,1.46242349746329,"LEVOTHYROXINE SODIUM","#FFBB00",1704
"Pain",281,0.0106507978622598,1.13508294216475,"LEVOTHYROXINE SODIUM","#FFFF28",1705
"Pain in extremity",189,0.00716370390023879,1.24588715359461,"LEVOTHYROXINE SODIUM","#FFFF0D",1706
"Palpitations",60,0.00227419171436152,1.2472023054105,"LEVOTHYROXINE SODIUM","#FFFF0D",1707
"Paraesthesia",101,0.00382822271917523,1.30482912962529,"LEVOTHYROXINE SODIUM","#FFF100",1708
"Peripheral swelling",110,0.00416935147632946,1.17659600675186,"LEVOTHYROXINE SODIUM","#FFFF0D",1709
"Pneumonia",171,0.00648144638593033,1.10967919076547,"LEVOTHYROXINE SODIUM","#FFFF28",1710
"Product use issue",186,0.00704999431452071,0.699912527740346,"LEVOTHYROXINE SODIUM","#FFFFC9",1711
"Pruritus",114,0.00432096425728689,0.865969269481244,"LEVOTHYROXINE SODIUM","#FFFF93",1712
"Pyrexia",121,0.0045862866239624,0.796698009955093,"LEVOTHYROXINE SODIUM","#FFFFAE",1713
"Rash",145,0.00549596330970701,0.809334212075798,"LEVOTHYROXINE SODIUM","#FFFF93",1714
"Renal disorder",27,0.00102338627146268,1.11697971175735,"LEVOTHYROXINE SODIUM","#FFFF28",1715
"Rhinorrhoea",29,0.0010991926619414,1.21460380015743,"LEVOTHYROXINE SODIUM","#FFFF0D",1716
"Somnolence",113,0.00428306106204753,1.22932962439839,"LEVOTHYROXINE SODIUM","#FFFF0D",1717
"Swelling",63,0.0023879013000796,1.40936340038833,"LEVOTHYROXINE SODIUM","#FFBB00",1718
"Syncope",51,0.00193306295720729,1.20731981934689,"LEVOTHYROXINE SODIUM","#FFFF0D",1719
"Tremor",110,0.00416935147632946,1.5181263275997,"LEVOTHYROXINE SODIUM","#FFA100",1720
"Unevaluable event",41,0.00155403100481371,0.667017817698418,"LEVOTHYROXINE SODIUM","#FFFFC9",1721
"Upper respiratory tract infection",28,0.00106128946670204,1.2519378196827,"LEVOTHYROXINE SODIUM","#FFF100",1722
"Urinary tract infection",140,0.00530644733351021,1.78949839806975,"LEVOTHYROXINE SODIUM","#FF3500",1723
"Urticaria",50,0.00189515976196793,0.774257088679915,"LEVOTHYROXINE SODIUM","#FFFFAE",1724
"Vision blurred",65,0.00246370769055831,0.954019386660382,"LEVOTHYROXINE SODIUM","#FFFF5D",1725
"Visual impairment",58,0.0021983853238828,1.207115490662,"LEVOTHYROXINE SODIUM","#FFFF0D",1726
"Vomiting",229,0.00867983170981314,1.10278066707785,"LEVOTHYROXINE SODIUM","#FFFF28",1727
"Weight decreased",184,0.006974187924042,1.40434096048513,"LEVOTHYROXINE SODIUM","#FFBB00",1728
"Weight increased",172,0.00651934958116969,1.83802113308908,"LEVOTHYROXINE SODIUM","#FF3500",1729
"Abdominal discomfort",78,0.0028830160783589,0.96675002788843,"PANTOPRAZOLE SODIUM","#FFFF5D",1730
"Abdominal distension",66,0.00243947514322676,1.48802131671718,"PANTOPRAZOLE SODIUM","#FFA100",1731
"Abdominal pain",161,0.00595084087968952,1.60972054561826,"PANTOPRAZOLE SODIUM","#FF8600",1732
"Abdominal pain upper",115,0.00425060062834966,1.34286236499926,"PANTOPRAZOLE SODIUM","#FFD600",1733
"Alopecia",40,0.00147846978377379,0.361575041609895,"PANTOPRAZOLE SODIUM","white",1734
"Anxiety",85,0.00314174829051931,0.663191318759278,"PANTOPRAZOLE SODIUM","#FFFFC9",1735
"Arthralgia",215,0.00794677508778414,1.09207415430033,"PANTOPRAZOLE SODIUM","#FFFF43",1736
"Arthropathy",22,0.000813158381075587,0.827056419462999,"PANTOPRAZOLE SODIUM","#FFFF93",1737
"Asthenia",259,0.00957309184993532,1.52572008547801,"PANTOPRAZOLE SODIUM","#FFA100",1738
"Back pain",139,0.00513768249861393,1.21960688931821,"PANTOPRAZOLE SODIUM","#FFFF0D",1739
"Balance disorder",50,0.00184808722971724,1.26711438407011,"PANTOPRAZOLE SODIUM","#FFF100",1740
"Blood glucose increased",55,0.00203289595268897,0.678359924100229,"PANTOPRAZOLE SODIUM","#FFFFC9",1741
"Blood pressure increased",106,0.00391794492700055,1.43785347526135,"PANTOPRAZOLE SODIUM","#FFBB00",1742
"Cataract",29,0.001071890593236,1.03463600097977,"PANTOPRAZOLE SODIUM","#FFFF43",1743
"Chest pain",101,0.00373313620402883,1.2556021279125,"PANTOPRAZOLE SODIUM","#FFF100",1744
"Chills",49,0.0018111254851229,1.01372338434751,"PANTOPRAZOLE SODIUM","#FFFF5D",1745
