"","counts","type","freq"
"TOSUFLOXACIN TOSYLATE",7,"Drug",2.25941287542566e-05
"TRIAMCINOLONE HEXACETONIDE",7,"Drug",2.25941287542566e-05
"TYROSINE",7,"Drug",2.25941287542566e-05
"URIDINE TRIACETATE",7,"Drug",2.25941287542566e-05
"ZANAMIVIR",7,"Drug",2.25941287542566e-05
"ACAMPROSATE",6,"Drug",1.93663960750771e-05
"ACECLOFENAC",6,"Drug",1.93663960750771e-05
"ACETAMINOPHEN OR ACETAMINOPHEN\ASPIRIN\CAFFEINE OR ASPIRIN\CAFFEINE",6,"Drug",1.93663960750771e-05
"ACETAMINOPHEN\CHLORPHENIRAMINE\DEXTROMETHORPHAN\DIPHENHYDRAMINE\DOXYLAMINE\PSEUDOEPHEDRINE",6,"Drug",1.93663960750771e-05
"ACETAMINOPHEN\CODEINE\PHENYLEPHRINE",6,"Drug",1.93663960750771e-05
"ACETAMINOPHEN\DEXTROMETHORPHAN HYDROBROMIDE\DOXYLAMINE SUCCINATE\PHENYLEPHRINE",6,"Drug",1.93663960750771e-05
"ACLARUBICIN",6,"Drug",1.93663960750771e-05
"ACLARUBICIN HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"ADEMETIONINE",6,"Drug",1.93663960750771e-05
"ALCAFTADINE",6,"Drug",1.93663960750771e-05
"ALPELISIB",6,"Drug",1.93663960750771e-05
"ALUMINUM HYDROXIDE\ALUMINUM PHOSPHATE\GUAR GUM\MAGNESIUM HYDROXIDE",6,"Drug",1.93663960750771e-05
"AMDINOCILLIN PIVOXIL HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"AMMONIUM GLYCYRRHIZATE",6,"Drug",1.93663960750771e-05
"ANHYDROUS CITRIC ACID\BICARBONATE ION\MAGNESIUM CATION",6,"Drug",1.93663960750771e-05
"APRINDINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"ARTESUNATE",6,"Drug",1.93663960750771e-05
"ASCORBIC ACID\FERROUS FUMARATE\FOLIC ACID",6,"Drug",1.93663960750771e-05
"ASPIRIN\PRAVASTATIN",6,"Drug",1.93663960750771e-05
"BERAPROST",6,"Drug",1.93663960750771e-05
"BETAMETHASONE SODIUM PHOSPHATE\NEOMYCIN SULFATE",6,"Drug",1.93663960750771e-05
"BETAMETHASONE\BETAMETHASONE DIPROPIONATE\CLOTRIMAZOLE",6,"Drug",1.93663960750771e-05
"BICARBONATE ION\POLYETHYLENE GLYCOLS\POTASSIUM CATION\SODIUM CHLORIDE\SODIUM SULFATE ANHYDROUS",6,"Drug",1.93663960750771e-05
"BIFIDOBACTERIUM LONGUM",6,"Drug",1.93663960750771e-05
"BIFONAZOLE",6,"Drug",1.93663960750771e-05
"BROMHEXINE",6,"Drug",1.93663960750771e-05
"BROMPERIDOL",6,"Drug",1.93663960750771e-05
"BUPARLISIB HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"BUPROPION HYDROBROMIDE",6,"Drug",1.93663960750771e-05
"CAFFEINE\ERGOTAMINE TARTRATE",6,"Drug",1.93663960750771e-05
"CALCIUM CHLORIDE\DEXTROSE\MAGNESIUM CHLORIDE\OXIGLUTATIONE\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE\SODIUM PHOSPHATE\SODIUM PHOSPHATE, DIBASIC",6,"Drug",1.93663960750771e-05
"CALCIUM CHLORIDE\DEXTROSE\POTASSIUM CHLORIDE\SODIUM ACETATE\SODIUM CHLORIDE",6,"Drug",1.93663960750771e-05
"CALCIUM GLYCEROPHOSPHATE\POLYETHYLENE GLYCOLS\POWDERED CELLULOSE\SACCHARIN SODIUM DIHYDRATE\SODIUM HYDROXIDE\SODIUM LAURYL SULFATE\SODIUM MAGNESIUM SILICATE\SODIUM MONOFLUOROPHOSPHATE\SORBITOL\WATER",6,"Drug",1.93663960750771e-05
"CALCIUM MONOETHYLFUMARATE\DIMETHYL FUMARATE\MAGNESIUM MONOETHYLFUMARATE\ZINC MONOETHYLFUMARATE",6,"Drug",1.93663960750771e-05
"CALCIUM PHOSPHATE",6,"Drug",1.93663960750771e-05
"CANNABIS SATIVA SUBSP. SATIVA FLOWERING TOP",6,"Drug",1.93663960750771e-05
"CARTEOLOL",6,"Drug",1.93663960750771e-05
"CEFOPERAZONE\TAZOBACTAM SODIUM",6,"Drug",1.93663960750771e-05
"CETYLPYRIDINIUM CHLORIDE",6,"Drug",1.93663960750771e-05
"CHIMAPHILA UMBELLATA\MANGANESE CHLORIDE\POPULUS TREMULOIDES\SODIUM TAUROCHOLATE",6,"Drug",1.93663960750771e-05
"CHLORELLA VULGARIS",6,"Drug",1.93663960750771e-05
"CHLORPHENIRAMINE MALEATE\DEXTROMETHORPHAN HYDROBROMIDE",6,"Drug",1.93663960750771e-05
"CITALOPRAM HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"CITICOLINE",6,"Drug",1.93663960750771e-05
"CITRIC ACID MONOHYDRATE\MAGNESIUM OXIDE\SODIUM PICOSULFATE",6,"Drug",1.93663960750771e-05
"CLOCORTOLONE PIVALATE",6,"Drug",1.93663960750771e-05
"COCOA BUTTER\PETROLATUM\PHENYLEPHRINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE OR MINERAL OIL",6,"Drug",1.93663960750771e-05
"CYNODON DACTYLON POLLEN",6,"Drug",1.93663960750771e-05
"DARIFENACIN",6,"Drug",1.93663960750771e-05
"DEFEROXAMINE\DEFEROXAMINE MESYLATE",6,"Drug",1.93663960750771e-05
"DEXTROMETHORPHAN\DEXTROMETHORPHAN HYDROBROMIDE\GUAIFENESIN",6,"Drug",1.93663960750771e-05
"DIACEREIN",6,"Drug",1.93663960750771e-05
"DIBUCAINE HYDROCHLORIDE\HYDROCORTISONE",6,"Drug",1.93663960750771e-05
"DIENOGEST",6,"Drug",1.93663960750771e-05
"DINUTUXIMAB",6,"Drug",1.93663960750771e-05
"DIPHENHYDRAMINE HYDROCHLORIDE\DOXYLAMINE SUCCINATE",6,"Drug",1.93663960750771e-05
"DIPHENHYDRAMINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"DROSPIRENONE",6,"Drug",1.93663960750771e-05
"DYCLONINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"DYDROGESTERONE\ESTRADIOL",6,"Drug",1.93663960750771e-05
"ECABET",6,"Drug",1.93663960750771e-05
"EFALIZUMAB",6,"Drug",1.93663960750771e-05
"ENALAPRILAT",6,"Drug",1.93663960750771e-05
"ERYTHROMYCIN STEARATE",6,"Drug",1.93663960750771e-05
"ETILEFRINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"FELIS CATUS HAIR",6,"Drug",1.93663960750771e-05
"FLAVOXATE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"FLUOROURACIL\IRINOTECAN\LEUCOVORIN",6,"Drug",1.93663960750771e-05
"FLURANDRENOLIDE",6,"Drug",1.93663960750771e-05
"FLURBIPROFEN SODIUM",6,"Drug",1.93663960750771e-05
"GLASDEGIB",6,"Drug",1.93663960750771e-05
"GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR",6,"Drug",1.93663960750771e-05
"HEPTAMINOL HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"HESPERIDIN",6,"Drug",1.93663960750771e-05
"HETASTARCH",6,"Drug",1.93663960750771e-05
"HIGH DENSITY POLYETHYLENE",6,"Drug",1.93663960750771e-05
"HISTAMINE",6,"Drug",1.93663960750771e-05
"HYDROCHLOROTHIAZIDE\METOPROLOL TARTRATE",6,"Drug",1.93663960750771e-05
"HYDROCORTISONE\MICONAZOLE NITRATE",6,"Drug",1.93663960750771e-05
"INDINAVIR SULFATE",6,"Drug",1.93663960750771e-05
"INTERFERON GAMMA",6,"Drug",1.93663960750771e-05
"ITOPRIDE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"KALLIDINOGENASE",6,"Drug",1.93663960750771e-05
"LACTOBACILLUS ACIDOPHILUS\LACTOBACILLUS RHAMNOSUS",6,"Drug",1.93663960750771e-05
"LANOLIN\PETROLATUM",6,"Drug",1.93663960750771e-05
"LEVAMLODIPINE BESYLATE",6,"Drug",1.93663960750771e-05
"LEVOBUPIVACAINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"LEVOCABASTINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"LEVOCARNITINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"LOTEPREDNOL ETABONATE\TOBRAMYCIN",6,"Drug",1.93663960750771e-05
"MAGNESIUM ASPARTATE\POTASSIUM ASPARTATE",6,"Drug",1.93663960750771e-05
"MALTOSE",6,"Drug",1.93663960750771e-05
"MANGANESE\MANGANESE CHLORIDE",6,"Drug",1.93663960750771e-05
"MELPERONE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"MOEXIPRIL HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"NADROPARIN",6,"Drug",1.93663960750771e-05
"NALBUPHINE",6,"Drug",1.93663960750771e-05
"NATAMYCIN",6,"Drug",1.93663960750771e-05
"NETUPITANT\PALONOSETRON HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"NITAZOXANIDE",6,"Drug",1.93663960750771e-05
"OXETHAZAINE",6,"Drug",1.93663960750771e-05
"PANTOTHENIC ACID",6,"Drug",1.93663960750771e-05
"PARECOXIB",6,"Drug",1.93663960750771e-05
"PENTAZOCINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"PERAZINE",6,"Drug",1.93663960750771e-05
"PERTUSSIS VACCINE",6,"Drug",1.93663960750771e-05
"PHOSPHORUS",6,"Drug",1.93663960750771e-05
"PIRARUBICIN HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"PLANTAGO LANCEOLATA POLLEN",6,"Drug",1.93663960750771e-05
"PORFIMER SODIUM",6,"Drug",1.93663960750771e-05
"PROCAINAMIDE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"PROPACETAMOL HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"PROPIVERINE",6,"Drug",1.93663960750771e-05
"PROPOXYPHENE",6,"Drug",1.93663960750771e-05
"PROTAMINE",6,"Drug",1.93663960750771e-05
"PROTHIPENDYL HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"PROTRIPTYLINE",6,"Drug",1.93663960750771e-05
"PRUCALOPRIDE",6,"Drug",1.93663960750771e-05
"PYGEUM",6,"Drug",1.93663960750771e-05
"RHUBARB",6,"Drug",1.93663960750771e-05
"RISEDRONATE SODIUM HEMI-PENTAHYDRATE",6,"Drug",1.93663960750771e-05
"ROXATIDINE ACETATE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"SITAFLOXACIN",6,"Drug",1.93663960750771e-05
"SODIUM HYPOCHLORITE",6,"Drug",1.93663960750771e-05
"SOMATOSTATIN",6,"Drug",1.93663960750771e-05
"SONIDEGIB",6,"Drug",1.93663960750771e-05
"SUGAMMADEX SODIUM",6,"Drug",1.93663960750771e-05
"SULODEXIDE",6,"Drug",1.93663960750771e-05
"TAZOBACTAM SODIUM",6,"Drug",1.93663960750771e-05
"TENIPOSIDE",6,"Drug",1.93663960750771e-05
"TERFENADINE",6,"Drug",1.93663960750771e-05
"TIAPRIDE",6,"Drug",1.93663960750771e-05
"TIQUIZIUM BROMIDE",6,"Drug",1.93663960750771e-05
"TIROFIBAN",6,"Drug",1.93663960750771e-05
"TOBACCO LEAF",6,"Drug",1.93663960750771e-05
"TROFOSFAMIDE",6,"Drug",1.93663960750771e-05
"VALRUBICIN",6,"Drug",1.93663960750771e-05
"VARENICLINE",6,"Drug",1.93663960750771e-05
"XANTOFYL PALMITATE",6,"Drug",1.93663960750771e-05
"XYLOMETAZOLINE HYDROCHLORIDE",6,"Drug",1.93663960750771e-05
"YEAST",6,"Drug",1.93663960750771e-05
".BETA.-ACETYLDIGOXIN",5,"Drug",1.61386633958976e-05
".DELTA.8-TETRAHYDROCANNABINOL",5,"Drug",1.61386633958976e-05
"ACETAMINOPHEN\ASPIRIN\CAFFEINE\SALICYLAMIDE",5,"Drug",1.61386633958976e-05
"ACETAMINOPHEN\BUCLIZINE HYDROCHLORIDE\CODEINE",5,"Drug",1.61386633958976e-05
"ACETAMINOPHEN\CHLORPHENIRAMINE\DEXTROMETHORPHAN\PHENYLEPHRINE",5,"Drug",1.61386633958976e-05
"ACRIVASTINE",5,"Drug",1.61386633958976e-05
"ADEFOVIR",5,"Drug",1.61386633958976e-05
"ADENINE",5,"Drug",1.61386633958976e-05
"ALBUTEROL\IPRATROPIUM BROMIDE",5,"Drug",1.61386633958976e-05
"ALFALFA",5,"Drug",1.61386633958976e-05
"ALIZAPRIDE",5,"Drug",1.61386633958976e-05
"ALVIMOPAN",5,"Drug",1.61386633958976e-05
"AMARANTHUS RETROFLEXUS POLLEN",5,"Drug",1.61386633958976e-05
"AMINOBENZOIC ACID\CALCIUM PANTOTHENATE\CYSTINE\KERATIN\THIAMINE MONONITRATE",5,"Drug",1.61386633958976e-05
"ANAS PLATYRHYNCHOS FEATHER\ANSER ANSER FEATHER\GALLUS GALLUS FEATHER",5,"Drug",1.61386633958976e-05
"ARGININE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"ASCORBIC ACID\MINERALS\VITAMINS",5,"Drug",1.61386633958976e-05
"ASPIRIN\GLYCINE",5,"Drug",1.61386633958976e-05
"ATROPINE SULFATE\DIPHENOXYLATE",5,"Drug",1.61386633958976e-05
"AUREOBASIDIUM PULLULANS VAR. PULLUTANS",5,"Drug",1.61386633958976e-05
"AVANAFIL",5,"Drug",1.61386633958976e-05
"BACILLUS CALMETTE-GUERIN SUBSTRAIN CONNAUGHT LIVE ANTIGEN",5,"Drug",1.61386633958976e-05
"BACITRACIN ZINC",5,"Drug",1.61386633958976e-05
"BACITRACIN ZINC\HYDROCORTISONE\NEOMYCIN SULFATE\POLYMYXIN B SULFATE",5,"Drug",1.61386633958976e-05
"BACITRACIN ZINC\NEOMYCIN\NEOMYCIN SULFATE\POLYMYXIN B SULFATE",5,"Drug",1.61386633958976e-05
"BAMIFYLLINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"BECLOMETHASONE DIPROPIONATE\FORMOTEROL FUMARATE",5,"Drug",1.61386633958976e-05
"BENFOTIAMINE\CYANOCOBALAMIN\PYRIDOXINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"BENZALKONIUM CHLORIDE",5,"Drug",1.61386633958976e-05
"BISMUTH SUBSALICYLATE\GLYCERIN\PROPYLENE GLYCOL",5,"Drug",1.61386633958976e-05
"BLATELLA GERMANICA\PERIPLANETA AMERICANA",5,"Drug",1.61386633958976e-05
"BUPIVACAINE HYDROCHLORIDE\EPINEPHRINE",5,"Drug",1.61386633958976e-05
"BUPIVACAINE HYDROCHLORIDE\EPINEPHRINE BITARTRATE",5,"Drug",1.61386633958976e-05
"BUPRENORPHINE HYDROCHLORIDE\NALOXONE HYDROCHLORIDE DIHYDRATE",5,"Drug",1.61386633958976e-05
"BUTAMIRATE CITRATE",5,"Drug",1.61386633958976e-05
"BUTYLSCOPOLAMINE BROMIDE\METAMIZOLE SODIUM",5,"Drug",1.61386633958976e-05
"CALAMINE\FERRIC OXIDE RED\ZINC OXIDE",5,"Drug",1.61386633958976e-05
"CALCIUM BICARBONATE",5,"Drug",1.61386633958976e-05
"CALCIUM CARBIMIDE",5,"Drug",1.61386633958976e-05
"CALCIUM CHLORIDE\MAGNESIUM CHLORIDE\POTASSIUM CHLORIDE\SODIUM ACETATE\SODIUM CHLORIDE",5,"Drug",1.61386633958976e-05
"CALCIUM PANTOTHENATE",5,"Drug",1.61386633958976e-05
"CALCIUM\CHOLECALCIFEROL\COPPER\MAGNESIUM\MANGANESE\ZINC",5,"Drug",1.61386633958976e-05
"CAMPHOR (SYNTHETIC)\EUCALYPTUS OIL\MENTHOL",5,"Drug",1.61386633958976e-05
"CAMPHOR\CAPSICUM\METHYL SALICYLATE",5,"Drug",1.61386633958976e-05
"CARBAMIDE PEROXIDE",5,"Drug",1.61386633958976e-05
"CARBOMER 934\GLYCERIN\METHYLPARABEN\PROPYLPARABEN\SODIUM HYDROXIDE",5,"Drug",1.61386633958976e-05
"CEFTAZIDIME SODIUM",5,"Drug",1.61386633958976e-05
"CERIVASTATIN",5,"Drug",1.61386633958976e-05
"CHLORHEXIDINE HYDROCHLORIDE\NEOMYCIN SULFATE",5,"Drug",1.61386633958976e-05
"CHLORPROMAZINE HYDROCHLORIDE\PHENOBARBITAL\PROMETHAZINE",5,"Drug",1.61386633958976e-05
"CICLETANINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"CIFENLINE SUCCINATE",5,"Drug",1.61386633958976e-05
"CITRIC ACID MONOHYDRATE\METHYLCELLULOSE",5,"Drug",1.61386633958976e-05
"CLAVULANATE POTASSIUM\TICARCILLIN DISODIUM",5,"Drug",1.61386633958976e-05
"CYANOCOBALAMIN CO-57\LEVOMEFOLATE CALCIUM\PYRIDOXINE HYDROCHLORIDE\RIBOFLAVIN",5,"Drug",1.61386633958976e-05
"CYSTEAMINE",5,"Drug",1.61386633958976e-05
"DEFIBROTIDE (BOVINE)",5,"Drug",1.61386633958976e-05
"DEXAMETHASONE\NEOMYCIN\POLYMYXIN B SULFATE",5,"Drug",1.61386633958976e-05
"DEXTRAN 70\GLYCERIN\HYPROMELLOSES",5,"Drug",1.61386633958976e-05
"DEXTROSE\POTASSIUM CHLORIDE\SODIUM CHLORIDE\SODIUM LACTATE",5,"Drug",1.61386633958976e-05
"DIGITALIS",5,"Drug",1.61386633958976e-05
"DIPHENIDOL HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"DIPHTHERIA AND TETANUS TOXOIDS AND POLIOVIRUS VACCINE ANTIGENS",5,"Drug",1.61386633958976e-05
"DOCONEXENT\ ICOSAPENT\ FISH OIL\ OMEGA-3 FATTY ACIDS",5,"Drug",1.61386633958976e-05
"EFMOROCTOCOG ALFA",5,"Drug",1.61386633958976e-05
"ELECTROLYTES NOS",5,"Drug",1.61386633958976e-05
"ELM",5,"Drug",1.61386633958976e-05
"ENGLISH WALNUT",5,"Drug",1.61386633958976e-05
"EPHEDRA SINICA STEM\HERBALS",5,"Drug",1.61386633958976e-05
"EPICOCCUM NIGRUM",5,"Drug",1.61386633958976e-05
"EPINEPHRINE BITARTRATE\PRILOCAINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"EPROSARTAN",5,"Drug",1.61386633958976e-05
"EPROSARTAN MESYLATE",5,"Drug",1.61386633958976e-05
"ERDOSTEINE",5,"Drug",1.61386633958976e-05
"ESKETAMINE",5,"Drug",1.61386633958976e-05
"ETHYLENE GLYCOL",5,"Drug",1.61386633958976e-05
"FACTOR XIII CONCENTRATE (HUMAN)",5,"Drug",1.61386633958976e-05
"FELODIPINE\METOPROLOL SUCCINATE",5,"Drug",1.61386633958976e-05
"FENOFIBRATE\PRAVASTATIN",5,"Drug",1.61386633958976e-05
"FERROUS SULFATE\PROTEASE",5,"Drug",1.61386633958976e-05
"FLOPROPIONE",5,"Drug",1.61386633958976e-05
"FLUCLOXACILLIN SODIUM ANHYDROUS",5,"Drug",1.61386633958976e-05
"FLUDEOXYGLUCOSE F-18",5,"Drug",1.61386633958976e-05
"FLUPENTIXOL DECANOATE",5,"Drug",1.61386633958976e-05
"FOSBRETABULIN TROMETHAMINE",5,"Drug",1.61386633958976e-05
"FOSINOPRIL SODIUM\HYDROCHLOROTHIAZIDE",5,"Drug",1.61386633958976e-05
"FRANGULA PURSHIANA BARK",5,"Drug",1.61386633958976e-05
"FRAXINUS AMERICANA POLLEN\FRAXINUS PENNSYLVANICA POLLEN",5,"Drug",1.61386633958976e-05
"FUSIDATE SODIUM",5,"Drug",1.61386633958976e-05
"GADOVERSETAMIDE",5,"Drug",1.61386633958976e-05
"GHRP-6\PRALMORELIN\SERMORELIN ACETATE",5,"Drug",1.61386633958976e-05
"GLATIRAMER",5,"Drug",1.61386633958976e-05
"GLIQUIDONE",5,"Drug",1.61386633958976e-05
"GLUCOSE, LIQUID\POTASSIUM CHLORIDE\SODIUM CHLORIDE",5,"Drug",1.61386633958976e-05
"GLYCERIN\MINERAL OIL\PARAFFIN",5,"Drug",1.61386633958976e-05
"GOLDENSEAL",5,"Drug",1.61386633958976e-05
"GUAIFENESIN\PHENYLEPHRINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"HORSE CHESTNUT",5,"Drug",1.61386633958976e-05
"HUMAN BLOOD CELLS",5,"Drug",1.61386633958976e-05
"HYDROCHLOROTHIAZIDE\ZOFENOPRIL CALCIUM",5,"Drug",1.61386633958976e-05
"HYDROXYCITRIC ACID",5,"Drug",1.61386633958976e-05
"HYPERICUM PERFORATUM",5,"Drug",1.61386633958976e-05
"IRON\MINERALS\VITAMINS",5,"Drug",1.61386633958976e-05
"ISEPAMICIN",5,"Drug",1.61386633958976e-05
"JUGLANS NIGRA POLLEN",5,"Drug",1.61386633958976e-05
"JUNIPERUS VIRGINIANA POLLEN",5,"Drug",1.61386633958976e-05
"KETANSERIN",5,"Drug",1.61386633958976e-05
"LANOLIN",5,"Drug",1.61386633958976e-05
"LATANOPROST\TIMOLOL",5,"Drug",1.61386633958976e-05
"LEVAMLODIPINE",5,"Drug",1.61386633958976e-05
"LEVOFLOXACIN HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"LEVOMETHADONE",5,"Drug",1.61386633958976e-05
"LEVOTHYROXINE SODIUM\LIOTHYRONINE SODIUM",5,"Drug",1.61386633958976e-05
"LIDOCAINE HYDROCHLORIDE ANHYDROUS",5,"Drug",1.61386633958976e-05
"LISDEXAMFETAMINE",5,"Drug",1.61386633958976e-05
"LOLIUM PERENNE POLLEN",5,"Drug",1.61386633958976e-05
"LORNOXICAM",5,"Drug",1.61386633958976e-05
"MAGNESIUM LACTATE",5,"Drug",1.61386633958976e-05
"MAGNESIUM PIDOLATE",5,"Drug",1.61386633958976e-05
"MAPROTILINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"MECLOFENAMATE SODIUM",5,"Drug",1.61386633958976e-05
"METHSCOPOLAMINE BROMIDE",5,"Drug",1.61386633958976e-05
"MINERAL OIL\PETROLATUM\WAX, EMULSIFYING",5,"Drug",1.61386633958976e-05
"MORUS RUBRA POLLEN",5,"Drug",1.61386633958976e-05
"MUPIROCIN CALCIUM",5,"Drug",1.61386633958976e-05
"NAFRONYL OXALATE",5,"Drug",1.61386633958976e-05
"NECUPARANIB",5,"Drug",1.61386633958976e-05
"NIFLUMIC ACID",5,"Drug",1.61386633958976e-05
"NITROFURANTOIN MONOHYDRATE",5,"Drug",1.61386633958976e-05
"NOMEGESTROL ACETATE",5,"Drug",1.61386633958976e-05
"OLIVE OIL",5,"Drug",1.61386633958976e-05
"PAPAIN",5,"Drug",1.61386633958976e-05
"PECAN",5,"Drug",1.61386633958976e-05
"PEGINTERFERON ALFA-2B\RIBAVIRIN",5,"Drug",1.61386633958976e-05
"PHENYLEPHRINE HYDROCHLORIDE\PROMETHAZINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"PIROXICAM BETADEX",5,"Drug",1.61386633958976e-05
"PIZOTYLINE",5,"Drug",1.61386633958976e-05
"PLANTAGO OVATA SEED COAT",5,"Drug",1.61386633958976e-05
"PLATANUS OCCIDENTALIS POLLEN",5,"Drug",1.61386633958976e-05
"PLEOSPORA BETAE",5,"Drug",1.61386633958976e-05
"POPULUS DELTOIDES POLLEN",5,"Drug",1.61386633958976e-05
"PORACTANT ALFA",5,"Drug",1.61386633958976e-05
"POTASSIUM BICARBONATE\POTASSIUM CHLORIDE",5,"Drug",1.61386633958976e-05
"POTASSIUM CHLORIDE\SODIUM CHLORIDE\SODIUM LACTATE",5,"Drug",1.61386633958976e-05
"PROPOXYPHENE NAPSYLATE",5,"Drug",1.61386633958976e-05
"PROTIONAMIDE",5,"Drug",1.61386633958976e-05
"QUINIDINE SULFATE",5,"Drug",1.61386633958976e-05
"REBOXETINE MESYLATE",5,"Drug",1.61386633958976e-05
"RITODRINE",5,"Drug",1.61386633958976e-05
"RUTIN",5,"Drug",1.61386633958976e-05
"SERELAXIN",5,"Drug",1.61386633958976e-05
"SEROTONIN",5,"Drug",1.61386633958976e-05
"SERTINDOLE",5,"Drug",1.61386633958976e-05
"SIVELESTAT SODIUM",5,"Drug",1.61386633958976e-05
"SODIUM BENZOATE",5,"Drug",1.61386633958976e-05
"SODIUM GLYCEROPHOSPHATE ANHYDROUS",5,"Drug",1.61386633958976e-05
"SODIUM NITROPRUSSIDE",5,"Drug",1.61386633958976e-05
"SORGHUM HALEPENSE POLLEN",5,"Drug",1.61386633958976e-05
"TANDOSPIRONE",5,"Drug",1.61386633958976e-05
"TEA TREE OIL",5,"Drug",1.61386633958976e-05
"TECHNETIUM TC-99M SESTAMIBI",5,"Drug",1.61386633958976e-05
"TECHNETIUM TC-99M TILMANOCEPT",5,"Drug",1.61386633958976e-05
"TEGAFUR",5,"Drug",1.61386633958976e-05
"TENOFOVIR DISOPROXIL",5,"Drug",1.61386633958976e-05
"TETRACAINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"TETRAHYDROZOLINE",5,"Drug",1.61386633958976e-05
"TIAPROFENIC ACID",5,"Drug",1.61386633958976e-05
"TOFOGLIFLOZIN",5,"Drug",1.61386633958976e-05
"TOLMETIN SODIUM",5,"Drug",1.61386633958976e-05
"TRANILAST",5,"Drug",1.61386633958976e-05
"TRIAMCINOLONE DIACETATE",5,"Drug",1.61386633958976e-05
"TRIFLUOPERAZINE\TRIFLUOPERAZINE HYDROCHLORIDE",5,"Drug",1.61386633958976e-05
"TRIFLURIDINE",5,"Drug",1.61386633958976e-05
"TROLAMINE SALICYLATE",5,"Drug",1.61386633958976e-05
"TROXIPIDE",5,"Drug",1.61386633958976e-05
"ULINASTATIN",5,"Drug",1.61386633958976e-05
"VILAZODONE",5,"Drug",1.61386633958976e-05
"WHEAT GLUTEN",5,"Drug",1.61386633958976e-05
"ZALCITABINE",5,"Drug",1.61386633958976e-05
".ALPHA.-GLUCOSE-1-PHOSPHATE",4,"Drug",1.2910930716718e-05
"ACER RUBRUM POLLEN\ACER SACCHARINUM POLLEN\ACER SACCHARUM POLLEN",4,"Drug",1.2910930716718e-05
"ACER SACCHARUM POLLEN\BETULA NIGRA POLLEN\CARYA OVATA POLLEN\FAGUS GRANDIFOLIA POLLEN\FRAXINUS AMERICANA POLLEN\LIQUIDAMBAR STYRACIFLUA POLLEN\PLATANUS OCCIDENTALIS POLLEN\POPULUS DELTOIDES SUBSP. DELTOIDES POLLEN\QUERCUS RUBRA POLLEN\ULMUS AMERICANA POLLEN",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\APRONALIDE\CAFFEINE\PROPYPHENAZONE",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\ASPIRIN",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\CAFFEINE\CODEINE PHOSPHATE",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\DIPHENHYDRAMINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\METHOCARBAMOL",4,"Drug",1.2910930716718e-05
"ACETAMINOPHEN\PHENYLEPHRINE HYDROCHLORIDE",4,"Drug",1.2910930716718e-05
"ACTIVATED CHARCOAL\IRON\SODIUM",4,"Drug",1.2910930716718e-05
"AGROSTIS GIGANTEA POLLEN",4,"Drug",1.2910930716718e-05
"ALCLOMETASONE",4,"Drug",1.2910930716718e-05
